country_code,country_name,region,official_name,informal_title,legal_responsibility,phone,email,website,address,extra_contact_details,source_page_url,source_iframe_url,last_verified,notes
DE,Germany,Berlin,"Senatsverwaltung für Wirtschaft, Energie und Betriebe (SDIMIC)",Economic administration Berlin (European affairs) (Berlin) (SDIMIC),"Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+49 30 9013 0,imi@senweb.berlin.de,http://www.berlin.de/sen/wtf/index.html,Martin-Luther-Straße 105; 10825 Berlin,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Brandenburg,"Landesamt für Arbeitsschutz, Verbraucherschutz und Gesundheit Brandenburg, Abteilung Gesundheit (LAVG)","Regional authority for health and safety at work, consumer protection and health (LAVG) - Zossen (Brandenburg)","Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+49 331 8683 807,G1-Berufsrecht@LAVG.Brandenburg.de,http://www.lavg.brandenburg.de,Horstweg 57; 14478 Potsdam,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Brandenburg,"Ministerium für Soziales, Gesundheit, Integration und Verbraucherschutz des Landes Brandenburg","Ministry of Labour, Social Affairs, Women and Family (competent authority) (Brandenburg)","Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+49 331 866 5237,poststelle@msgiv.brandenburg.de,http://www.msgiv.brandenburg.de,Heinrich-Mann-Allee 103; 14473 Potsdam,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Brandenburg,Staatskanzlei Brandenburg,State Chancellery Brandenburg,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",0049 (0) 331 886 0,poststelle@stk.brandenburg.de,,Heinrich-Mann-Allee 107; 14473 Potsdam,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Bremen,Bremische Landesmedienanstalt,Media Authority of Bremen,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",0049421334940,info@bremische-landesmedienanstalt.de,https://www.bremische-landesmedienanstalt.de,Richtweg 14; 28195 Bremen,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Bremen,"Die Senatorin für Gesundheit, Frauen und Verbraucherschutz",Regional Health Authority (Bremen),"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+49 421 3619554,imi@gesundheit.bremen.de,http://www.gesundheit.bremen.de,Faulenstraße 9/15; 28195 Bremen,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Bremen,Senator für Finanzen,Senator for Finance (Bremen),"Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2008/48/EC on credit agreements for consumers, Legal responsibility for enforcing the following Union law(s):",+49 421 361 0,office@finanzen.bremen.de,https://www.finanzen.bremen.de/,Rudolf-Hilferding-Platz 1; 28195 Bremen,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Bremen,"Senatorin für Wirtschaft, Häfen und Transformation (SDIMIC)",Senator for Economic Affairs (Bremen),"Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+49 421 3618808,office@wae.bremen.de,http://www.wirtschaft.bremen.de,Zweite Schlachtpforte 3; 28195 Bremen,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Bremen,Senatskanzlei Bremen,Senate Chancellery,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+49 421 361 6132,office@sk.bremen.de,https://www.rathaus.bremen.de/senatskanzlei-736,Am Markt 21; 28195 Bremen,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hamburg,Behörde für Justiz und Verbraucherschutz Hamburg,Justice and Consumer Protection Authority (Hamburg),"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+49 40 428 43 1618,imi@justiz.hamburg.de,https://www.hamburg.de/bjv/,Drehbahn 36; 20354 Hamburg,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hamburg,Behörde für Kultur und Medien,Cultural authority (Hamburg),"Directive 2002/58/EC on privacy and electronic communications, Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):, Regulation (EU) 2017/1128 on cross-border portability of online content services, Regulation (EU) 2018/302 addressing unjustified geo-blocking",+49 40 42831 3132,kulturgutschutz@bkm.hamburg.de,,Kattunbleiche 19; D - 22041 Hamburg,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hamburg,Behörde für Wirtschaft und Innovation (SDIMIC),Ministry for Economic and Labour Affairs (Hamburg),"Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+49 40 42841 1383,IMI-DIMIC-HAMBURG@bwi.hamburg.de,http://www.hamburg.de/bwi/,Alter Steinweg 4; 20459 Hamburg,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hesse,Hessische Staatskanzlei,State Chancellery of Hesse,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+49 611 320,info@stk.hessen.de,https://staatskanzlei.hessen.de/,Georg-August-Zinn-Str. 1; 65183 Wiesbaden,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hesse,"Hessisches Landesamt für Gesundheit und Pflege (HLfGP), Abteilung IV Gesundheitsberufe, Dezernat IV3 Pflegeberufe, Dezernat IV4 Gesundheitsberufe",Darmstadt regional Government Office (Hesse),"Directive 2001/83/EC on medicinal products for human use, Legal responsibility for enforcing the following Union law(s):",+49 611 3259 1000,poststelle@hlfgp.hessen.de,http://www.hlfgp.hessen.de,Heinrich-Hertz-Straße 5; 64295 Darmstadt,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hesse,"Hessisches Ministerium für Wirtschaft, Energie, Verkehr, Wohnen und ländlichen Raum (DIMIC)",Ministry of Economic Affairs (Hesse),"Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+49 (0)611/815-0,info@wirtschaft.hessen.de,http://www.wirtschaft.hessen.de,Kaiser-Friedrich-Ring 75; 65185 Wiesbaden,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Hesse,Medienanstalt Hessen,Media Authority of Hesse,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+49 561 935 86 0,info@medienanstalt-hessen.de,https://www.medienanstalt-hessen.de/,Wilhelmshöher Allee 262; 34131 Kassel,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Lower Saxony,Niedersächsiche Landesmedienanstalt (NLM),Lower Saxony Media Authority,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+49511284770,info@nlm.de,https://www.nlm.de,Seelhorststraße 18; 30175 Hannover,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Lower Saxony,Niedersächsische Staatskanzlei,Lower Saxony State Chancellery,"Directive 2010/13/EU on audiovisual media services, Legal responsibility for enforcing the following Union law(s):",+49 511 120 0,poststelle@stk.niedersachsen.de,https://www.stk.niedersachsen.de,Planckstraße 2; 30169 Hannover,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Lower Saxony,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz (ML)","Lower Saxony Ministry of Food, Agriculture and Consumer Protection","Directive 98/6/EC on consumer protection in the indication of the prices of products, Legal responsibility for enforcing the following Union law(s):",+49 511 120 0,poststelle@ml.niedersachsen.de,https://www.ml.niedersachsen.de/startseite/,Calenberger Str. 2; 30169 Hannover,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
DE,Germany,Lower Saxony,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung (SDIMIC)","Ministry of Economy, Labour and Transport (SDIMIC) (Lower Saxony)","Directive (EU) 2015/2302 on package travel and linked travel arrangements, Directive 2002/65/EC on distance marketing of consumer financial services, Directive 2005/29/EC on unfair commercial practices, Directive 2008/48/EC on credit agreements for consumers, Directive 2014/17/EU on credit agreements for consumers for residential property, Legal responsibility for enforcing the following Union law(s):, Regulation (EC) No 1008/2008 on common air services rules in the Community, Regulation (EC) No 1107/2006 on disabled persons' and persons with reduced mobility's rights when travelling by air, Regulation (EU) No 1177/2010 on passengers' rights when travelling by sea and inland waterway, Regulation (EU) No 181/2011 on passengers' rights in bus and coach transport, Regulation (EU) No 2021/782 on rail passengers' rights and obligations (repealing Regulation (EC) No 1371/2007)",+49 511 120 0,sdimic.imi@mw.niedersachsen.de,,Friedrichswall 1; 30159 Hannover,,https://commission.europa.eu/live-work-travel-eu/consumer-rights-and-complaints/enforcement-consumer-protection/consumer-protection-cooperation-network/list-cpc-competent-authorities_en,https://ec.europa.eu/consumers/cpcn/cpc_ca.html,2026-04-23,Source lists this entry with regional or sectoral scope metadata.
